"County","FIPS","Year","Grade","School Type","Measure Type","Variable","Value"
"Connecticut","09","2010-2014","Grades 9 to 12","Private","Number","Margins of Error",947
"Connecticut","09","2010-2014","Grades 9 to 12","Private","Percent","Enrolled Students",10.7
"Connecticut","09","2010-2014","Grades 9 to 12","Private","Percent","Margins of Error",0
"Connecticut","09","2011-2015","Total","Total","Number","Enrolled Students",666070
"Connecticut","09","2011-2015","Total","Total","Number","Margins of Error",4164
"Connecticut","09","2011-2015","Total","Total","Percent","Enrolled Students",100
"Connecticut","09","2011-2015","Total","Total","Percent","Margins of Error",0
"Connecticut","09","2011-2015","Total","Public","Number","Enrolled Students",578101
"Connecticut","09","2011-2015","Total","Public","Number","Margins of Error",4002
"Connecticut","09","2011-2015","Total","Public","Percent","Enrolled Students",86.8
"Connecticut","09","2011-2015","Total","Public","Percent","Margins of Error",0
"Connecticut","09","2011-2015","Total","Private","Number","Enrolled Students",87969
"Connecticut","09","2011-2015","Total","Private","Number","Margins of Error",1874
"Connecticut","09","2011-2015","Total","Private","Percent","Enrolled Students",13.2
"Connecticut","09","2011-2015","Total","Private","Percent","Margins of Error",0
"Connecticut","09","2011-2015","Pre-K","Total","Number","Enrolled Students",59590
"Connecticut","09","2011-2015","Pre-K","Total","Number","Margins of Error",1471
"Connecticut","09","2011-2015","Pre-K","Total","Percent","Enrolled Students",8.9
"Connecticut","09","2011-2015","Pre-K","Total","Percent","Margins of Error",0
"Connecticut","09","2011-2015","Pre-K","Public","Number","Enrolled Students",31738
"Connecticut","09","2011-2015","Pre-K","Public","Number","Margins of Error",1247
"Connecticut","09","2011-2015","Pre-K","Public","Percent","Enrolled Students",53.3
"Connecticut","09","2011-2015","Pre-K","Public","Percent","Margins of Error",2
"Connecticut","09","2011-2015","Pre-K","Private","Number","Enrolled Students",27852
"Connecticut","09","2011-2015","Pre-K","Private","Number","Margins of Error",1011
"Connecticut","09","2011-2015","Pre-K","Private","Percent","Enrolled Students",46.7
"Connecticut","09","2011-2015","Pre-K","Private","Percent","Margins of Error",1
"Connecticut","09","2011-2015","K","Total","Number","Enrolled Students",41868
"Connecticut","09","2011-2015","K","Total","Number","Margins of Error",1470
"Connecticut","09","2011-2015","K","Total","Percent","Enrolled Students",6.3
"Connecticut","09","2011-2015","K","Total","Percent","Margins of Error",0
"Connecticut","09","2011-2015","K","Public","Number","Enrolled Students",37068
"Connecticut","09","2011-2015","K","Public","Number","Margins of Error",1395
"Connecticut","09","2011-2015","K","Public","Percent","Enrolled Students",88.5
"Connecticut","09","2011-2015","K","Public","Percent","Margins of Error",1
"Connecticut","09","2011-2015","K","Private","Number","Enrolled Students",4800
"Connecticut","09","2011-2015","K","Private","Number","Margins of Error",475
"Connecticut","09","2011-2015","K","Private","Percent","Enrolled Students",11.5
"Connecticut","09","2011-2015","K","Private","Percent","Margins of Error",1
"Connecticut","09","2011-2015","Grades 1 to 4","Total","Number","Enrolled Students",174621
"Connecticut","09","2011-2015","Grades 1 to 4","Total","Number","Margins of Error",2143
"Connecticut","09","2011-2015","Grades 1 to 4","Total","Percent","Enrolled Students",26.2
"Connecticut","09","2011-2015","Grades 1 to 4","Total","Percent","Margins of Error",0
"Connecticut","09","2011-2015","Grades 1 to 4","Public","Number","Enrolled Students",158698
"Connecticut","09","2011-2015","Grades 1 to 4","Public","Number","Margins of Error",2061
"Connecticut","09","2011-2015","Grades 1 to 4","Public","Percent","Enrolled Students",90.9
"Connecticut","09","2011-2015","Grades 1 to 4","Public","Percent","Margins of Error",0
"Connecticut","09","2011-2015","Grades 1 to 4","Private","Number","Enrolled Students",15923
"Connecticut","09","2011-2015","Grades 1 to 4","Private","Number","Margins of Error",834
"Connecticut","09","2011-2015","Grades 1 to 4","Private","Percent","Enrolled Students",9.1
"Connecticut","09","2011-2015","Grades 1 to 4","Private","Percent","Margins of Error",0
"Connecticut","09","2011-2015","Grades 5 to 8","Total","Number","Enrolled Students",185565
"Connecticut","09","2011-2015","Grades 5 to 8","Total","Number","Margins of Error",2205
"Connecticut","09","2011-2015","Grades 5 to 8","Total","Percent","Enrolled Students",27.9
"Connecticut","09","2011-2015","Grades 5 to 8","Total","Percent","Margins of Error",0
"Connecticut","09","2011-2015","Grades 5 to 8","Public","Number","Enrolled Students",167661
"Connecticut","09","2011-2015","Grades 5 to 8","Public","Number","Margins of Error",2181
"Connecticut","09","2011-2015","Grades 5 to 8","Public","Percent","Enrolled Students",90.4
"Connecticut","09","2011-2015","Grades 5 to 8","Public","Percent","Margins of Error",0
"Connecticut","09","2011-2015","Grades 5 to 8","Private","Number","Enrolled Students",17904
"Connecticut","09","2011-2015","Grades 5 to 8","Private","Number","Margins of Error",797
"Connecticut","09","2011-2015","Grades 5 to 8","Private","Percent","Enrolled Students",9.6
"Connecticut","09","2011-2015","Grades 5 to 8","Private","Percent","Margins of Error",0
"Connecticut","09","2011-2015","Grades 9 to 12","Total","Number","Enrolled Students",204426
"Connecticut","09","2011-2015","Grades 9 to 12","Total","Number","Margins of Error",1886
"Connecticut","09","2011-2015","Grades 9 to 12","Total","Percent","Enrolled Students",30.7
"Connecticut","09","2011-2015","Grades 9 to 12","Total","Percent","Margins of Error",0
"Connecticut","09","2011-2015","Grades 9 to 12","Public","Number","Enrolled Students",182936
"Connecticut","09","2011-2015","Grades 9 to 12","Public","Number","Margins of Error",1874
"Connecticut","09","2011-2015","Grades 9 to 12","Public","Percent","Enrolled Students",89.5
"Connecticut","09","2011-2015","Grades 9 to 12","Public","Percent","Margins of Error",0
"Connecticut","09","2011-2015","Grades 9 to 12","Private","Number","Enrolled Students",21490
"Connecticut","09","2011-2015","Grades 9 to 12","Private","Number","Margins of Error",966
"Connecticut","09","2011-2015","Grades 9 to 12","Private","Percent","Enrolled Students",10.5
"Connecticut","09","2011-2015","Grades 9 to 12","Private","Percent","Margins of Error",0
"Connecticut","09","2012-2016","Total","Total","Number","Enrolled Students",656241
"Connecticut","09","2012-2016","Total","Total","Number","Margins of Error",4283
"Connecticut","09","2012-2016","Total","Total","Percent","Enrolled Students",100
"Connecticut","09","2012-2016","Total","Total","Percent","Margins of Error",0
"Connecticut","09","2012-2016","Total","Public","Number","Enrolled Students",569465
"Connecticut","09","2012-2016","Total","Public","Number","Margins of Error",4112
"Connecticut","09","2012-2016","Total","Public","Percent","Enrolled Students",86.8
"Connecticut","09","2012-2016","Total","Public","Percent","Margins of Error",0
"Connecticut","09","2012-2016","Total","Private","Number","Enrolled Students",86776
"Connecticut","09","2012-2016","Total","Private","Number","Margins of Error",2009
"Connecticut","09","2012-2016","Total","Private","Percent","Enrolled Students",13.2
"Connecticut","09","2012-2016","Total","Private","Percent","Margins of Error",0
"Connecticut","09","2012-2016","Pre-K","Total","Number","Enrolled Students",58925
"Connecticut","09","2012-2016","Pre-K","Total","Number","Margins of Error",1457
"Connecticut","09","2012-2016","Pre-K","Total","Percent","Enrolled Students",9
"Connecticut","09","2012-2016","Pre-K","Total","Percent","Margins of Error",0
"Connecticut","09","2012-2016","Pre-K","Public","Number","Enrolled Students",31513
"Connecticut","09","2012-2016","Pre-K","Public","Number","Margins of Error",1187
"Connecticut","09","2012-2016","Pre-K","Public","Percent","Enrolled Students",53.5
"Connecticut","09","2012-2016","Pre-K","Public","Percent","Margins of Error",2
"Connecticut","09","2012-2016","Pre-K","Private","Number","Enrolled Students",27412
"Connecticut","09","2012-2016","Pre-K","Private","Number","Margins of Error",1122
"Connecticut","09","2012-2016","Pre-K","Private","Percent","Enrolled Students",46.5
"Connecticut","09","2012-2016","Pre-K","Private","Percent","Margins of Error",2
"Connecticut","09","2012-2016","K","Total","Number","Enrolled Students",42006
"Connecticut","09","2012-2016","K","Total","Number","Margins of Error",1365
"Connecticut","09","2012-2016","K","Total","Percent","Enrolled Students",6.4
"Connecticut","09","2012-2016","K","Total","Percent","Margins of Error",0
"Connecticut","09","2012-2016","K","Public","Number","Enrolled Students",37106
"Connecticut","09","2012-2016","K","Public","Number","Margins of Error",1307
"Connecticut","09","2012-2016","K","Public","Percent","Enrolled Students",88.3
"Connecticut","09","2012-2016","K","Public","Percent","Margins of Error",1
"Connecticut","09","2012-2016","K","Private","Number","Enrolled Students",4900
"Connecticut","09","2012-2016","K","Private","Number","Margins of Error",503
"Connecticut","09","2012-2016","K","Private","Percent","Enrolled Students",11.7
"Connecticut","09","2012-2016","K","Private","Percent","Margins of Error",1
"Connecticut","09","2012-2016","Grades 1 to 4","Total","Number","Enrolled Students",169891
"Connecticut","09","2012-2016","Grades 1 to 4","Total","Number","Margins of Error",2213
"Connecticut","09","2012-2016","Grades 1 to 4","Total","Percent","Enrolled Students",25.9
"Connecticut","09","2012-2016","Grades 1 to 4","Total","Percent","Margins of Error",0
"Connecticut","09","2012-2016","Grades 1 to 4","Public","Number","Enrolled Students",154511
"Connecticut","09","2012-2016","Grades 1 to 4","Public","Number","Margins of Error",2159
"Connecticut","09","2012-2016","Grades 1 to 4","Public","Percent","Enrolled Students",90.9
"Connecticut","09","2012-2016","Grades 1 to 4","Public","Percent","Margins of Error",0
"Connecticut","09","2012-2016","Grades 1 to 4","Private","Number","Enrolled Students",15380
"Connecticut","09","2012-2016","Grades 1 to 4","Private","Number","Margins of Error",808
"Connecticut","09","2012-2016","Grades 1 to 4","Private","Percent","Enrolled Students",9.1
"Connecticut","09","2012-2016","Grades 1 to 4","Private","Percent","Margins of Error",0
"Connecticut","09","2012-2016","Grades 5 to 8","Total","Number","Enrolled Students",184099
"Connecticut","09","2012-2016","Grades 5 to 8","Total","Number","Margins of Error",2463
"Connecticut","09","2012-2016","Grades 5 to 8","Total","Percent","Enrolled Students",28.1
"Connecticut","09","2012-2016","Grades 5 to 8","Total","Percent","Margins of Error",0
"Connecticut","09","2012-2016","Grades 5 to 8","Public","Number","Enrolled Students",166699
"Connecticut","09","2012-2016","Grades 5 to 8","Public","Number","Margins of Error",2314
"Connecticut","09","2012-2016","Grades 5 to 8","Public","Percent","Enrolled Students",90.5
"Connecticut","09","2012-2016","Grades 5 to 8","Public","Percent","Margins of Error",0
"Connecticut","09","2012-2016","Grades 5 to 8","Private","Number","Enrolled Students",17400
"Connecticut","09","2012-2016","Grades 5 to 8","Private","Number","Margins of Error",897
"Connecticut","09","2012-2016","Grades 5 to 8","Private","Percent","Enrolled Students",9.5
"Connecticut","09","2012-2016","Grades 5 to 8","Private","Percent","Margins of Error",0
"Connecticut","09","2012-2016","Grades 9 to 12","Total","Number","Enrolled Students",201320
"Connecticut","09","2012-2016","Grades 9 to 12","Total","Number","Margins of Error",1843
"Connecticut","09","2012-2016","Grades 9 to 12","Total","Percent","Enrolled Students",30.7
"Connecticut","09","2012-2016","Grades 9 to 12","Total","Percent","Margins of Error",0
"Connecticut","09","2012-2016","Grades 9 to 12","Public","Number","Enrolled Students",179636
"Connecticut","09","2012-2016","Grades 9 to 12","Public","Number","Margins of Error",1943
"Connecticut","09","2012-2016","Grades 9 to 12","Public","Percent","Enrolled Students",89.2
"Connecticut","09","2012-2016","Grades 9 to 12","Public","Percent","Margins of Error",0
"Connecticut","09","2012-2016","Grades 9 to 12","Private","Number","Enrolled Students",21684
"Connecticut","09","2012-2016","Grades 9 to 12","Private","Number","Margins of Error",1033
"Connecticut","09","2012-2016","Grades 9 to 12","Private","Percent","Enrolled Students",10.8
"Connecticut","09","2012-2016","Grades 9 to 12","Private","Percent","Margins of Error",0
"Connecticut","09","2013-2017","Total","Total","Number","Enrolled Students",645409
"Connecticut","09","2013-2017","Total","Total","Number","Margins of Error",4319
"Connecticut","09","2013-2017","Total","Total","Percent","Enrolled Students",100
"Connecticut","09","2013-2017","Total","Total","Percent","Margins of Error",0
"Connecticut","09","2013-2017","Total","Public","Number","Enrolled Students",560037
"Connecticut","09","2013-2017","Total","Public","Number","Margins of Error",4092
"Connecticut","09","2013-2017","Total","Public","Percent","Enrolled Students",86.8
"Connecticut","09","2013-2017","Total","Public","Percent","Margins of Error",0
"Connecticut","09","2013-2017","Total","Private","Number","Enrolled Students",85372
"Connecticut","09","2013-2017","Total","Private","Number","Margins of Error",2009
"Connecticut","09","2013-2017","Total","Private","Percent","Enrolled Students",13.2
"Connecticut","09","2013-2017","Total","Private","Percent","Margins of Error",0
"Connecticut","09","2013-2017","Pre-K","Total","Number","Enrolled Students",56583
"Connecticut","09","2013-2017","Pre-K","Total","Number","Margins of Error",1677
"Connecticut","09","2013-2017","Pre-K","Total","Percent","Enrolled Students",8.8
"Connecticut","09","2013-2017","Pre-K","Total","Percent","Margins of Error",0
"Connecticut","09","2013-2017","Pre-K","Public","Number","Enrolled Students",30393
"Connecticut","09","2013-2017","Pre-K","Public","Number","Margins of Error",1272
"Connecticut","09","2013-2017","Pre-K","Public","Percent","Enrolled Students",53.7
"Connecticut","09","2013-2017","Pre-K","Public","Percent","Margins of Error",2
"Connecticut","09","2013-2017","Pre-K","Private","Number","Enrolled Students",26190
"Connecticut","09","2013-2017","Pre-K","Private","Number","Margins of Error",1145
"Connecticut","09","2013-2017","Pre-K","Private","Percent","Enrolled Students",46.3
"Connecticut","09","2013-2017","Pre-K","Private","Percent","Margins of Error",2
"Connecticut","09","2013-2017","K","Total","Number","Enrolled Students",39570
"Connecticut","09","2013-2017","K","Total","Number","Margins of Error",1353
"Connecticut","09","2013-2017","K","Total","Percent","Enrolled Students",6.1
