FIPSCode,LocationType,Location,ParentCounty,GradeLevel,TimeFrame,DataFormat,Data
06625110,School District,Mission Union Elementary,Monterey County,Grade 7,2016,Percent,S
06625110,School District,Mission Union Elementary,Monterey County,Grade 7,2017,Percent,S
06625110,School District,Mission Union Elementary,Monterey County,Grade 7,2018,Percent,S
06625110,School District,Mission Union Elementary,Monterey County,Grade 9,2014,Percent,S
06625110,School District,Mission Union Elementary,Monterey County,Grade 9,2015,Percent,S
06625110,School District,Mission Union Elementary,Monterey County,Grade 9,2016,Percent,S
06625110,School District,Mission Union Elementary,Monterey County,Grade 9,2017,Percent,S
06625110,School District,Mission Union Elementary,Monterey County,Grade 9,2018,Percent,S
06053,County,Monterey County,,Grade 5,2014,Percent,49.6
06053,County,Monterey County,,Grade 5,2015,Percent,48.6
06053,County,Monterey County,,Grade 5,2016,Percent,49.0
06053,County,Monterey County,,Grade 5,2017,Percent,48.9
06053,County,Monterey County,,Grade 5,2018,Percent,51.4
06053,County,Monterey County,,Grade 7,2014,Percent,47.6
06053,County,Monterey County,,Grade 7,2015,Percent,48.0
06053,County,Monterey County,,Grade 7,2016,Percent,47.2
06053,County,Monterey County,,Grade 7,2017,Percent,48.4
06053,County,Monterey County,,Grade 7,2018,Percent,41.2
06053,County,Monterey County,,Grade 9,2014,Percent,42.9
06053,County,Monterey County,,Grade 9,2015,Percent,44.8
06053,County,Monterey County,,Grade 9,2016,Percent,45.0
06053,County,Monterey County,,Grade 9,2017,Percent,44.5
06053,County,Monterey County,,Grade 9,2018,Percent,45.4
06625530,School District,Monterey Peninsula Unified,Monterey County,Grade 5,2014,Percent,53.9
06625530,School District,Monterey Peninsula Unified,Monterey County,Grade 5,2015,Percent,47.2
06625530,School District,Monterey Peninsula Unified,Monterey County,Grade 5,2016,Percent,47.4
06625530,School District,Monterey Peninsula Unified,Monterey County,Grade 5,2017,Percent,45.6
06625530,School District,Monterey Peninsula Unified,Monterey County,Grade 5,2018,Percent,45.3
06625530,School District,Monterey Peninsula Unified,Monterey County,Grade 7,2014,Percent,46.5
06625530,School District,Monterey Peninsula Unified,Monterey County,Grade 7,2015,Percent,46.4
06625530,School District,Monterey Peninsula Unified,Monterey County,Grade 7,2016,Percent,49.1
06625530,School District,Monterey Peninsula Unified,Monterey County,Grade 7,2017,Percent,47.2
06625530,School District,Monterey Peninsula Unified,Monterey County,Grade 7,2018,Percent,48.4
06625530,School District,Monterey Peninsula Unified,Monterey County,Grade 9,2014,Percent,43.5
06625530,School District,Monterey Peninsula Unified,Monterey County,Grade 9,2015,Percent,43.9
06625530,School District,Monterey Peninsula Unified,Monterey County,Grade 9,2016,Percent,43.2
06625530,School District,Monterey Peninsula Unified,Monterey County,Grade 9,2017,Percent,38.4
06625530,School District,Monterey Peninsula Unified,Monterey County,Grade 9,2018,Percent,39.9
06627590,School District,North Monterey County Unified,Monterey County,Grade 5,2014,Percent,43.5
06627590,School District,North Monterey County Unified,Monterey County,Grade 5,2015,Percent,50.4
06627590,School District,North Monterey County Unified,Monterey County,Grade 5,2016,Percent,54.3
06627590,School District,North Monterey County Unified,Monterey County,Grade 5,2017,Percent,53.9
06627590,School District,North Monterey County Unified,Monterey County,Grade 5,2018,Percent,55.7
06627590,School District,North Monterey County Unified,Monterey County,Grade 7,2014,Percent,50.5
06627590,School District,North Monterey County Unified,Monterey County,Grade 7,2015,Percent,48.2
06627590,School District,North Monterey County Unified,Monterey County,Grade 7,2016,Percent,48.4
06627590,School District,North Monterey County Unified,Monterey County,Grade 7,2017,Percent,53.7
06627590,School District,North Monterey County Unified,Monterey County,Grade 7,2018,Percent,49.3
06627590,School District,North Monterey County Unified,Monterey County,Grade 9,2014,Percent,52.0
06627590,School District,North Monterey County Unified,Monterey County,Grade 9,2015,Percent,44.1
06627590,School District,North Monterey County Unified,Monterey County,Grade 9,2016,Percent,52.4
06627590,School District,North Monterey County Unified,Monterey County,Grade 9,2017,Percent,45.7
06627590,School District,North Monterey County Unified,Monterey County,Grade 9,2018,Percent,46.5
06629370,School District,Pacific Grove Unified,Monterey County,Grade 5,2014,Percent,34.0
06629370,School District,Pacific Grove Unified,Monterey County,Grade 5,2015,Percent,35.6
06629370,School District,Pacific Grove Unified,Monterey County,Grade 5,2016,Percent,29.9
06629370,School District,Pacific Grove Unified,Monterey County,Grade 5,2017,Percent,30.8
06629370,School District,Pacific Grove Unified,Monterey County,Grade 5,2018,Percent,28.6
06629370,School District,Pacific Grove Unified,Monterey County,Grade 7,2014,Percent,25.2
06629370,School District,Pacific Grove Unified,Monterey County,Grade 7,2015,Percent,30.2
06629370,School District,Pacific Grove Unified,Monterey County,Grade 7,2016,Percent,29.8
06629370,School District,Pacific Grove Unified,Monterey County,Grade 7,2017,Percent,28.8
06629370,School District,Pacific Grove Unified,Monterey County,Grade 7,2018,Percent,32.7
06629370,School District,Pacific Grove Unified,Monterey County,Grade 9,2014,Percent,24.3
06629370,School District,Pacific Grove Unified,Monterey County,Grade 9,2015,Percent,21.2
06629370,School District,Pacific Grove Unified,Monterey County,Grade 9,2016,Percent,28.2
06629370,School District,Pacific Grove Unified,Monterey County,Grade 9,2017,Percent,27.4
06629370,School District,Pacific Grove Unified,Monterey County,Grade 9,2018,Percent,13.0
06633930,School District,Salinas City Elementary,Monterey County,Grade 5,2014,Percent,52.2
06633930,School District,Salinas City Elementary,Monterey County,Grade 5,2015,Percent,50.3
06633930,School District,Salinas City Elementary,Monterey County,Grade 5,2016,Percent,48.6
06633930,School District,Salinas City Elementary,Monterey County,Grade 5,2017,Percent,50.4
06633930,School District,Salinas City Elementary,Monterey County,Grade 5,2018,Percent,52.8
06633930,School District,Salinas City Elementary,Monterey County,Grade 7,2014,Percent,S
06633930,School District,Salinas City Elementary,Monterey County,Grade 7,2015,Percent,S
06633930,School District,Salinas City Elementary,Monterey County,Grade 7,2016,Percent,S
06633930,School District,Salinas City Elementary,Monterey County,Grade 7,2017,Percent,S
06633930,School District,Salinas City Elementary,Monterey County,Grade 7,2018,Percent,S
06633930,School District,Salinas City Elementary,Monterey County,Grade 9,2014,Percent,S
06633930,School District,Salinas City Elementary,Monterey County,Grade 9,2015,Percent,S
06633930,School District,Salinas City Elementary,Monterey County,Grade 9,2016,Percent,S
06633930,School District,Salinas City Elementary,Monterey County,Grade 9,2017,Percent,S
06633930,School District,Salinas City Elementary,Monterey County,Grade 9,2018,Percent,S
06633980,School District,Salinas Union High,Monterey County,Grade 5,2014,Percent,S
06633980,School District,Salinas Union High,Monterey County,Grade 5,2015,Percent,S
06633980,School District,Salinas Union High,Monterey County,Grade 5,2016,Percent,S
06633980,School District,Salinas Union High,Monterey County,Grade 5,2017,Percent,S
06633980,School District,Salinas Union High,Monterey County,Grade 5,2018,Percent,S
06633980,School District,Salinas Union High,Monterey County,Grade 7,2014,Percent,53.4
06633980,School District,Salinas Union High,Monterey County,Grade 7,2015,Percent,53.0
06633980,School District,Salinas Union High,Monterey County,Grade 7,2016,Percent,51.5
06633980,School District,Salinas Union High,Monterey County,Grade 7,2017,Percent,53.6
06633980,School District,Salinas Union High,Monterey County,Grade 7,2018,Percent,37.2
06633980,School District,Salinas Union High,Monterey County,Grade 9,2014,Percent,42.9
06633980,School District,Salinas Union High,Monterey County,Grade 9,2015,Percent,48.0
06633980,School District,Salinas Union High,Monterey County,Grade 9,2016,Percent,46.6
06633980,School District,Salinas Union High,Monterey County,Grade 9,2017,Percent,46.5
06633980,School District,Salinas Union High,Monterey County,Grade 9,2018,Percent,48.5
06634050,School District,San Antonio Union Elementary,Monterey County,Grade 5,2014,Percent,S
06634050,School District,San Antonio Union Elementary,Monterey County,Grade 5,2015,Percent,S
06634050,School District,San Antonio Union Elementary,Monterey County,Grade 5,2016,Percent,S
06634050,School District,San Antonio Union Elementary,Monterey County,Grade 5,2017,Percent,S
06634050,School District,San Antonio Union Elementary,Monterey County,Grade 5,2018,Percent,S
06634050,School District,San Antonio Union Elementary,Monterey County,Grade 7,2014,Percent,S
06634050,School District,San Antonio Union Elementary,Monterey County,Grade 7,2015,Percent,S
06634050,School District,San Antonio Union Elementary,Monterey County,Grade 7,2016,Percent,S
06634050,School District,San Antonio Union Elementary,Monterey County,Grade 7,2017,Percent,S
06634050,School District,San Antonio Union Elementary,Monterey County,Grade 7,2018,Percent,S
06634050,School District,San Antonio Union Elementary,Monterey County,Grade 9,2014,Percent,S
06634050,School District,San Antonio Union Elementary,Monterey County,Grade 9,2015,Percent,S
06634050,School District,San Antonio Union Elementary,Monterey County,Grade 9,2016,Percent,S
06634050,School District,San Antonio Union Elementary,Monterey County,Grade 9,2017,Percent,S
06634050,School District,San Antonio Union Elementary,Monterey County,Grade 9,2018,Percent,S
06634080,School District,San Ardo Union Elementary,Monterey County,Grade 5,2014,Percent,S
06634080,School District,San Ardo Union Elementary,Monterey County,Grade 5,2015,Percent,S
06634080,School District,San Ardo Union Elementary,Monterey County,Grade 5,2016,Percent,S
06634080,School District,San Ardo Union Elementary,Monterey County,Grade 5,2017,Percent,S
06634080,School District,San Ardo Union Elementary,Monterey County,Grade 5,2018,Percent,S
06634080,School District,San Ardo Union Elementary,Monterey County,Grade 7,2014,Percent,S
06634080,School District,San Ardo Union Elementary,Monterey County,Grade 7,2015,Percent,S
06634080,School District,San Ardo Union Elementary,Monterey County,Grade 7,2016,Percent,S
06634080,School District,San Ardo Union Elementary,Monterey County,Grade 7,2017,Percent,S
06634080,School District,San Ardo Union Elementary,Monterey County,Grade 7,2018,Percent,S
06634080,School District,San Ardo Union Elementary,Monterey County,Grade 9,2014,Percent,S
06634080,School District,San Ardo Union Elementary,Monterey County,Grade 9,2015,Percent,S
06634080,School District,San Ardo Union Elementary,Monterey County,Grade 9,2016,Percent,S
06634080,School District,San Ardo Union Elementary,Monterey County,Grade 9,2017,Percent,S
06634080,School District,San Ardo Union Elementary,Monterey County,Grade 9,2018,Percent,S
06634770,School District,San Lucas Union Elementary,Monterey County,Grade 5,2014,Percent,S
06634770,School District,San Lucas Union Elementary,Monterey County,Grade 5,2015,Percent,S
06634770,School District,San Lucas Union Elementary,Monterey County,Grade 5,2016,Percent,S
06634770,School District,San Lucas Union Elementary,Monterey County,Grade 5,2017,Percent,S
06634770,School District,San Lucas Union Elementary,Monterey County,Grade 5,2018,Percent,S
06634770,School District,San Lucas Union Elementary,Monterey County,Grade 7,2014,Percent,S
06634770,School District,San Lucas Union Elementary,Monterey County,Grade 7,2015,Percent,S
06634770,School District,San Lucas Union Elementary,Monterey County,Grade 7,2016,Percent,S
06634770,School District,San Lucas Union Elementary,Monterey County,Grade 7,2017,Percent,S
06634770,School District,San Lucas Union Elementary,Monterey County,Grade 7,2018,Percent,S
06634770,School District,San Lucas Union Elementary,Monterey County,Grade 9,2014,Percent,S
06634770,School District,San Lucas Union Elementary,Monterey County,Grade 9,2015,Percent,S
06634770,School District,San Lucas Union Elementary,Monterey County,Grade 9,2016,Percent,S
06634770,School District,San Lucas Union Elementary,Monterey County,Grade 9,2017,Percent,S
06634770,School District,San Lucas Union Elementary,Monterey County,Grade 9,2018,Percent,S
06635790,School District,Santa Rita Union Elementary,Monterey County,Grade 5,2014,Percent,52.5
06635790,School District,Santa Rita Union Elementary,Monterey County,Grade 5,2015,Percent,53.3
06635790,School District,Santa Rita Union Elementary,Monterey County,Grade 5,2016,Percent,65.5
06635790,School District,Santa Rita Union Elementary,Monterey County,Grade 5,2017,Percent,60.3
06635790,School District,Santa Rita Union Elementary,Monterey County,Grade 5,2018,Percent,58.0
06635790,School District,Santa Rita Union Elementary,Monterey County,Grade 7,2014,Percent,45.7
06635790,School District,Santa Rita Union Elementary,Monterey County,Grade 7,2015,Percent,50.4
06635790,School District,Santa Rita Union Elementary,Monterey County,Grade 7,2016,Percent,45.1
06635790,School District,Santa Rita Union Elementary,Monterey County,Grade 7,2017,Percent,50.2
06635790,School District,Santa Rita Union Elementary,Monterey County,Grade 7,2018,Percent,50.5
06635790,School District,Santa Rita Union Elementary,Monterey County,Grade 9,2014,Percent,S
06635790,School District,Santa Rita Union Elementary,Monterey County,Grade 9,2015,Percent,S
06635790,School District,Santa Rita Union Elementary,Monterey County,Grade 9,2016,Percent,S
06635790,School District,Santa Rita Union Elementary,Monterey County,Grade 9,2017,Percent,S
06635790,School District,Santa Rita Union Elementary,Monterey County,Grade 9,2018,Percent,S
06637050,School District,Soledad Unified,Monterey County,Grade 5,2014,Percent,50.9
06637050,School District,Soledad Unified,Monterey County,Grade 5,2015,Percent,54.4
06637050,School District,Soledad Unified,Monterey County,Grade 5,2016,Percent,47.9
06637050,School District,Soledad Unified,Monterey County,Grade 5,2017,Percent,51.1
06637050,School District,Soledad Unified,Monterey County,Grade 5,2018,Percent,54.6
06637050,School District,Soledad Unified,Monterey County,Grade 7,2014,Percent,51.8
06637050,School District,Soledad Unified,Monterey County,Grade 7,2015,Percent,49.2
06637050,School District,Soledad Unified,Monterey County,Grade 7,2016,Percent,54.6
06637050,School District,Soledad Unified,Monterey County,Grade 7,2017,Percent,52.0
06637050,School District,Soledad Unified,Monterey County,Grade 7,2018,Percent,47.9
06637050,School District,Soledad Unified,Monterey County,Grade 9,2014,Percent,S
06637050,School District,Soledad Unified,Monterey County,Grade 9,2015,Percent,47.1
06637050,School District,Soledad Unified,Monterey County,Grade 9,2016,Percent,47.2
06637050,School District,Soledad Unified,Monterey County,Grade 9,2017,Percent,51.2
06637050,School District,Soledad Unified,Monterey County,Grade 9,2018,Percent,50.0
06619650,School District,South Monterey County Joint Union High,Monterey County,Grade 5,2014,Percent,S
06619650,School District,South Monterey County Joint Union High,Monterey County,Grade 5,2015,Percent,S
06619650,School District,South Monterey County Joint Union High,Monterey County,Grade 5,2016,Percent,S
06619650,School District,South Monterey County Joint Union High,Monterey County,Grade 5,2017,Percent,S
06619650,School District,South Monterey County Joint Union High,Monterey County,Grade 5,2018,Percent,S
06619650,School District,South Monterey County Joint Union High,Monterey County,Grade 7,2014,Percent,S
06619650,School District,South Monterey County Joint Union High,Monterey County,Grade 7,2015,Percent,S
06619650,School District,South Monterey County Joint Union High,Monterey County,Grade 7,2016,Percent,S
06619650,School District,South Monterey County Joint Union High,Monterey County,Grade 7,2017,Percent,S
06619650,School District,South Monterey County Joint Union High,Monterey County,Grade 7,2018,Percent,S
06619650,School District,South Monterey County Joint Union High,Monterey County,Grade 9,2014,Percent,53.3
06619650,School District,South Monterey County Joint Union High,Monterey County,Grade 9,2015,Percent,46.2
06619650,School District,South Monterey County Joint Union High,Monterey County,Grade 9,2016,Percent,48.0
06619650,School District,South Monterey County Joint Union High,Monterey County,Grade 9,2017,Percent,51.1
06619650,School District,South Monterey County Joint Union High,Monterey County,Grade 9,2018,Percent,52.2
06637710,School District,Spreckels Union Elementary,Monterey County,Grade 5,2014,Percent,25.7
06637710,School District,Spreckels Union Elementary,Monterey County,Grade 5,2015,Percent,28.0
06637710,School District,Spreckels Union Elementary,Monterey County,Grade 5,2016,Percent,33.0
06637710,School District,Spreckels Union Elementary,Monterey County,Grade 5,2017,Percent,19.8
06637710,School District,Spreckels Union Elementary,Monterey County,Grade 5,2018,Percent,38.1
06637710,School District,Spreckels Union Elementary,Monterey County,Grade 7,2014,Percent,30.4
06637710,School District,Spreckels Union Elementary,Monterey County,Grade 7,2015,Percent,33.9
06637710,School District,Spreckels Union Elementary,Monterey County,Grade 7,2016,Percent,19.3
06637710,School District,Spreckels Union Elementary,Monterey County,Grade 7,2017,Percent,28.5
06637710,School District,Spreckels Union Elementary,Monterey County,Grade 7,2018,Percent,15.3
06637710,School District,Spreckels Union Elementary,Monterey County,Grade 9,2014,Percent,S
06637710,School District,Spreckels Union Elementary,Monterey County,Grade 9,2015,Percent,S
06637710,School District,Spreckels Union Elementary,Monterey County,Grade 9,2016,Percent,S
06637710,School District,Spreckels Union Elementary,Monterey County,Grade 9,2017,Percent,S
06637710,School District,Spreckels Union Elementary,Monterey County,Grade 9,2018,Percent,S
06641610,School District,Washington Union Elementary,Monterey County,Grade 5,2014,Percent,34.9
06641610,School District,Washington Union Elementary,Monterey County,Grade 5,2015,Percent,30.1
06641610,School District,Washington Union Elementary,Monterey County,Grade 5,2016,Percent,20.2
06641610,School District,Washington Union Elementary,Monterey County,Grade 5,2017,Percent,21.8
06641610,School District,Washington Union Elementary,Monterey County,Grade 5,2018,Percent,36.1
06641610,School District,Washington Union Elementary,Monterey County,Grade 7,2014,Percent,30.4
06641610,School District,Washington Union Elementary,Monterey County,Grade 7,2015,Percent,34.3
06641610,School District,Washington Union Elementary,Monterey County,Grade 7,2016,Percent,31.2
06641610,School District,Washington Union Elementary,Monterey County,Grade 7,2017,Percent,26.4
06641610,School District,Washington Union Elementary,Monterey County,Grade 7,2018,Percent,14.4
06641610,School District,Washington Union Elementary,Monterey County,Grade 9,2014,Percent,S
06641610,School District,Washington Union Elementary,Monterey County,Grade 9,2015,Percent,S
06641610,School District,Washington Union Elementary,Monterey County,Grade 9,2016,Percent,S
06641610,School District,Washington Union Elementary,Monterey County,Grade 9,2017,Percent,S
06641610,School District,Washington Union Elementary,Monterey County,Grade 9,2018,Percent,S
06607020,School District,Calistoga Joint Unified,Napa County,Grade 5,2014,Percent,35.9
06607020,School District,Calistoga Joint Unified,Napa County,Grade 5,2015,Percent,41.9
06607020,School District,Calistoga Joint Unified,Napa County,Grade 5,2016,Percent,39.0
06607020,School District,Calistoga Joint Unified,Napa County,Grade 5,2017,Percent,47.2
06607020,School District,Calistoga Joint Unified,Napa County,Grade 5,2018,Percent,19.4
06607020,School District,Calistoga Joint Unified,Napa County,Grade 7,2014,Percent,48.9
06607020,School District,Calistoga Joint Unified,Napa County,Grade 7,2015,Percent,50.8
06607020,School District,Calistoga Joint Unified,Napa County,Grade 7,2016,Percent,42.9
06607020,School District,Calistoga Joint Unified,Napa County,Grade 7,2017,Percent,48.2
06607020,School District,Calistoga Joint Unified,Napa County,Grade 7,2018,Percent,46.3
06607020,School District,Calistoga Joint Unified,Napa County,Grade 9,2014,Percent,45.8
06607020,School District,Calistoga Joint Unified,Napa County,Grade 9,2015,Percent,42.9
06607020,School District,Calistoga Joint Unified,Napa County,Grade 9,2016,Percent,47.3
06607020,School District,Calistoga Joint Unified,Napa County,Grade 9,2017,Percent,46.4
06607020,School District,Calistoga Joint Unified,Napa County,Grade 9,2018,Percent,42.3
06617760,School District,Howell Mountain Elementary,Napa County,Grade 5,2014,Percent,S
06617760,School District,Howell Mountain Elementary,Napa County,Grade 5,2015,Percent,S
06617760,School District,Howell Mountain Elementary,Napa County,Grade 5,2016,Percent,S
06617760,School District,Howell Mountain Elementary,Napa County,Grade 5,2017,Percent,S
06617760,School District,Howell Mountain Elementary,Napa County,Grade 5,2018,Percent,S
06617760,School District,Howell Mountain Elementary,Napa County,Grade 7,2014,Percent,S
06617760,School District,Howell Mountain Elementary,Napa County,Grade 7,2015,Percent,S
06617760,School District,Howell Mountain Elementary,Napa County,Grade 7,2016,Percent,S
06617760,School District,Howell Mountain Elementary,Napa County,Grade 7,2017,Percent,S
06617760,School District,Howell Mountain Elementary,Napa County,Grade 7,2018,Percent,S
06617760,School District,Howell Mountain Elementary,Napa County,Grade 9,2014,Percent,S
06617760,School District,Howell Mountain Elementary,Napa County,Grade 9,2015,Percent,S
06617760,School District,Howell Mountain Elementary,Napa County,Grade 9,2016,Percent,S
06617760,School District,Howell Mountain Elementary,Napa County,Grade 9,2017,Percent,S
06617760,School District,Howell Mountain Elementary,Napa County,Grade 9,2018,Percent,S
06055,County,Napa County,,Grade 5,2014,Percent,35.0
06055,County,Napa County,,Grade 5,2015,Percent,33.7
06055,County,Napa County,,Grade 5,2016,Percent,45.3
06055,County,Napa County,,Grade 5,2017,Percent,34.2
06055,County,Napa County,,Grade 5,2018,Percent,37.3
06055,County,Napa County,,Grade 7,2014,Percent,36.5
06055,County,Napa County,,Grade 7,2015,Percent,51.8
06055,County,Napa County,,Grade 7,2016,Percent,57.1
06055,County,Napa County,,Grade 7,2017,Percent,44.6
06055,County,Napa County,,Grade 7,2018,Percent,41.3
06055,County,Napa County,,Grade 9,2014,Percent,31.7
06055,County,Napa County,,Grade 9,2015,Percent,35.0
06055,County,Napa County,,Grade 9,2016,Percent,33.7
06055,County,Napa County,,Grade 9,2017,Percent,35.9
06055,County,Napa County,,Grade 9,2018,Percent,36.4
06626640,School District,Napa Valley Unified,Napa County,Grade 5,2014,Percent,35.2
06626640,School District,Napa Valley Unified,Napa County,Grade 5,2015,Percent,32.2
06626640,School District,Napa Valley Unified,Napa County,Grade 5,2016,Percent,46.4
06626640,School District,Napa Valley Unified,Napa County,Grade 5,2017,Percent,33.3
06626640,School District,Napa Valley Unified,Napa County,Grade 5,2018,Percent,39.4
06626640,School District,Napa Valley Unified,Napa County,Grade 7,2014,Percent,36.7
06626640,School District,Napa Valley Unified,Napa County,Grade 7,2015,Percent,53.4
06626640,School District,Napa Valley Unified,Napa County,Grade 7,2016,Percent,60.7
06626640,School District,Napa Valley Unified,Napa County,Grade 7,2017,Percent,45.4
06626640,School District,Napa Valley Unified,Napa County,Grade 7,2018,Percent,42.4
06626640,School District,Napa Valley Unified,Napa County,Grade 9,2014,Percent,30.9
06626640,School District,Napa Valley Unified,Napa County,Grade 9,2015,Percent,34.7
06626640,School District,Napa Valley Unified,Napa County,Grade 9,2016,Percent,32.9
06626640,School District,Napa Valley Unified,Napa County,Grade 9,2017,Percent,35.4
06626640,School District,Napa Valley Unified,Napa County,Grade 9,2018,Percent,36.4
06631380,School District,Pope Valley Union Elementary,Napa County,Grade 5,2014,Percent,S
06631380,School District,Pope Valley Union Elementary,Napa County,Grade 5,2015,Percent,N_A
06631380,School District,Pope Valley Union Elementary,Napa County,Grade 5,2016,Percent,S
06631380,School District,Pope Valley Union Elementary,Napa County,Grade 5,2017,Percent,S
06631380,School District,Pope Valley Union Elementary,Napa County,Grade 5,2018,Percent,S
06631380,School District,Pope Valley Union Elementary,Napa County,Grade 7,2014,Percent,S
06631380,School District,Pope Valley Union Elementary,Napa County,Grade 7,2015,Percent,N_A
06631380,School District,Pope Valley Union Elementary,Napa County,Grade 7,2016,Percent,S
06631380,School District,Pope Valley Union Elementary,Napa County,Grade 7,2017,Percent,S
06631380,School District,Pope Valley Union Elementary,Napa County,Grade 7,2018,Percent,S
06631380,School District,Pope Valley Union Elementary,Napa County,Grade 9,2014,Percent,S
06631380,School District,Pope Valley Union Elementary,Napa County,Grade 9,2015,Percent,N_A
06631380,School District,Pope Valley Union Elementary,Napa County,Grade 9,2016,Percent,S
06631380,School District,Pope Valley Union Elementary,Napa County,Grade 9,2017,Percent,S
06631380,School District,Pope Valley Union Elementary,Napa County,Grade 9,2018,Percent,S
06637830,School District,Saint Helena Unified,Napa County,Grade 5,2014,Percent,38.6
06637830,School District,Saint Helena Unified,Napa County,Grade 5,2015,Percent,53.3
06637830,School District,Saint Helena Unified,Napa County,Grade 5,2016,Percent,48.1
06637830,School District,Saint Helena Unified,Napa County,Grade 5,2017,Percent,48.1
06637830,School District,Saint Helena Unified,Napa County,Grade 5,2018,Percent,24.3
06637830,School District,Saint Helena Unified,Napa County,Grade 7,2014,Percent,34.4
06637830,School District,Saint Helena Unified,Napa County,Grade 7,2015,Percent,35.5
06637830,School District,Saint Helena Unified,Napa County,Grade 7,2016,Percent,32.6
06637830,School District,Saint Helena Unified,Napa County,Grade 7,2017,Percent,38.8
06637830,School District,Saint Helena Unified,Napa County,Grade 7,2018,Percent,29.4
06637830,School District,Saint Helena Unified,Napa County,Grade 9,2014,Percent,31.1
06637830,School District,Saint Helena Unified,Napa County,Grade 9,2015,Percent,37.0
06637830,School District,Saint Helena Unified,Napa County,Grade 9,2016,Percent,36.2
06637830,School District,Saint Helena Unified,Napa County,Grade 9,2017,Percent,35.3
06637830,School District,Saint Helena Unified,Napa County,Grade 9,2018,Percent,29.6
06608340,School District,Chicago Park Elementary,Nevada County,Grade 5,2014,Percent,S
06608340,School District,Chicago Park Elementary,Nevada County,Grade 5,2015,Percent,S
06608340,School District,Chicago Park Elementary,Nevada County,Grade 5,2016,Percent,S
06608340,School District,Chicago Park Elementary,Nevada County,Grade 5,2017,Percent,12.0
06608340,School District,Chicago Park Elementary,Nevada County,Grade 5,2018,Percent,S
06608340,School District,Chicago Park Elementary,Nevada County,Grade 7,2014,Percent,S
06608340,School District,Chicago Park Elementary,Nevada County,Grade 7,2015,Percent,S
06608340,School District,Chicago Park Elementary,Nevada County,Grade 7,2016,Percent,S
06608340,School District,Chicago Park Elementary,Nevada County,Grade 7,2017,Percent,S
06608340,School District,Chicago Park Elementary,Nevada County,Grade 7,2018,Percent,S
06608340,School District,Chicago Park Elementary,Nevada County,Grade 9,2014,Percent,S
06608340,School District,Chicago Park Elementary,Nevada County,Grade 9,2015,Percent,S
06608340,School District,Chicago Park Elementary,Nevada County,Grade 9,2016,Percent,S
06608340,School District,Chicago Park Elementary,Nevada County,Grade 9,2017,Percent,S
06608340,School District,Chicago Park Elementary,Nevada County,Grade 9,2018,Percent,S
06608880,School District,Clear Creek Elementary,Nevada County,Grade 5,2014,Percent,S
06608880,School District,Clear Creek Elementary,Nevada County,Grade 5,2015,Percent,S
06608880,School District,Clear Creek Elementary,Nevada County,Grade 5,2016,Percent,S
06608880,School District,Clear Creek Elementary,Nevada County,Grade 5,2017,Percent,S
06608880,School District,Clear Creek Elementary,Nevada County,Grade 5,2018,Percent,S
06608880,School District,Clear Creek Elementary,Nevada County,Grade 7,2014,Percent,S
06608880,School District,Clear Creek Elementary,Nevada County,Grade 7,2015,Percent,S
06608880,School District,Clear Creek Elementary,Nevada County,Grade 7,2016,Percent,S
06608880,School District,Clear Creek Elementary,Nevada County,Grade 7,2017,Percent,S
06608880,School District,Clear Creek Elementary,Nevada County,Grade 7,2018,Percent,S
06608880,School District,Clear Creek Elementary,Nevada County,Grade 9,2014,Percent,S
06608880,School District,Clear Creek Elementary,Nevada County,Grade 9,2015,Percent,S
06608880,School District,Clear Creek Elementary,Nevada County,Grade 9,2016,Percent,S
06608880,School District,Clear Creek Elementary,Nevada County,Grade 9,2017,Percent,S
06608880,School District,Clear Creek Elementary,Nevada County,Grade 9,2018,Percent,S
06615780,School District,Grass Valley Elementary,Nevada County,Grade 5,2014,Percent,32.4
06615780,School District,Grass Valley Elementary,Nevada County,Grade 5,2015,Percent,32.6
06615780,School District,Grass Valley Elementary,Nevada County,Grade 5,2016,Percent,32.8
06615780,School District,Grass Valley Elementary,Nevada County,Grade 5,2017,Percent,35.4
06615780,School District,Grass Valley Elementary,Nevada County,Grade 5,2018,Percent,46.0
06615780,School District,Grass Valley Elementary,Nevada County,Grade 7,2014,Percent,27.4
06615780,School District,Grass Valley Elementary,Nevada County,Grade 7,2015,Percent,27.9
06615780,School District,Grass Valley Elementary,Nevada County,Grade 7,2016,Percent,41.7
06615780,School District,Grass Valley Elementary,Nevada County,Grade 7,2017,Percent,31.8
06615780,School District,Grass Valley Elementary,Nevada County,Grade 7,2018,Percent,46.2
06615780,School District,Grass Valley Elementary,Nevada County,Grade 9,2014,Percent,S
06615780,School District,Grass Valley Elementary,Nevada County,Grade 9,2015,Percent,S
06615780,School District,Grass Valley Elementary,Nevada County,Grade 9,2016,Percent,S
06615780,School District,Grass Valley Elementary,Nevada County,Grade 9,2017,Percent,S
06615780,School District,Grass Valley Elementary,Nevada County,Grade 9,2018,Percent,S
06626820,School District,Nevada City Elementary,Nevada County,Grade 5,2014,Percent,30.4
06626820,School District,Nevada City Elementary,Nevada County,Grade 5,2015,Percent,26.7
06626820,School District,Nevada City Elementary,Nevada County,Grade 5,2016,Percent,33.7
06626820,School District,Nevada City Elementary,Nevada County,Grade 5,2017,Percent,24.5
06626820,School District,Nevada City Elementary,Nevada County,Grade 5,2018,Percent,31.7
