FIPSCode,LocationType,Location,ParentCounty,Gender,GradeLevel,TimeFrame,DataFormat,Data
06626910,School District,New Haven Unified,Alameda County,Female,Grade 7,2015,Percent,35.5
06626910,School District,New Haven Unified,Alameda County,Female,Grade 7,2016,Percent,36.5
06626910,School District,New Haven Unified,Alameda County,Female,Grade 7,2017,Percent,38.7
06626910,School District,New Haven Unified,Alameda County,Female,Grade 7,2018,Percent,43.8
06626910,School District,New Haven Unified,Alameda County,Female,Grade 9,2014,Percent,S
06626910,School District,New Haven Unified,Alameda County,Female,Grade 9,2015,Percent,34.8
06626910,School District,New Haven Unified,Alameda County,Female,Grade 9,2016,Percent,37.5
06626910,School District,New Haven Unified,Alameda County,Female,Grade 9,2017,Percent,32.0
06626910,School District,New Haven Unified,Alameda County,Female,Grade 9,2018,Percent,37.7
06626910,School District,New Haven Unified,Alameda County,Male,Grade 5,2014,Percent,S
06626910,School District,New Haven Unified,Alameda County,Male,Grade 5,2015,Percent,48.3
06626910,School District,New Haven Unified,Alameda County,Male,Grade 5,2016,Percent,55.0
06626910,School District,New Haven Unified,Alameda County,Male,Grade 5,2017,Percent,43.1
06626910,School District,New Haven Unified,Alameda County,Male,Grade 5,2018,Percent,44.2
06626910,School District,New Haven Unified,Alameda County,Male,Grade 7,2014,Percent,S
06626910,School District,New Haven Unified,Alameda County,Male,Grade 7,2015,Percent,46.7
06626910,School District,New Haven Unified,Alameda County,Male,Grade 7,2016,Percent,40.3
06626910,School District,New Haven Unified,Alameda County,Male,Grade 7,2017,Percent,43.7
06626910,School District,New Haven Unified,Alameda County,Male,Grade 7,2018,Percent,53.3
06626910,School District,New Haven Unified,Alameda County,Male,Grade 9,2014,Percent,S
06626910,School District,New Haven Unified,Alameda County,Male,Grade 9,2015,Percent,34.6
06626910,School District,New Haven Unified,Alameda County,Male,Grade 9,2016,Percent,34.2
06626910,School District,New Haven Unified,Alameda County,Male,Grade 9,2017,Percent,37.1
06626910,School District,New Haven Unified,Alameda County,Male,Grade 9,2018,Percent,43.8
06626970,School District,New Hope Elementary,San Joaquin County,Female,Grade 5,2014,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Female,Grade 5,2015,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Female,Grade 5,2016,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Female,Grade 5,2017,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Female,Grade 5,2018,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Female,Grade 7,2014,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Female,Grade 7,2015,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Female,Grade 7,2016,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Female,Grade 7,2017,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Female,Grade 7,2018,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Female,Grade 9,2014,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Female,Grade 9,2015,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Female,Grade 9,2016,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Female,Grade 9,2017,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Female,Grade 9,2018,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Male,Grade 5,2014,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Male,Grade 5,2015,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Male,Grade 5,2016,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Male,Grade 5,2017,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Male,Grade 5,2018,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Male,Grade 7,2014,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Male,Grade 7,2015,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Male,Grade 7,2016,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Male,Grade 7,2017,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Male,Grade 7,2018,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Male,Grade 9,2014,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Male,Grade 9,2015,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Male,Grade 9,2016,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Male,Grade 9,2017,Percent,S
06626970,School District,New Hope Elementary,San Joaquin County,Male,Grade 9,2018,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Female,Grade 5,2014,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Female,Grade 5,2015,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Female,Grade 5,2016,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Female,Grade 5,2017,Percent,N_A
06627030,School District,New Jerusalem Elementary,San Joaquin County,Female,Grade 5,2018,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Female,Grade 7,2014,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Female,Grade 7,2015,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Female,Grade 7,2016,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Female,Grade 7,2017,Percent,N_A
06627030,School District,New Jerusalem Elementary,San Joaquin County,Female,Grade 7,2018,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Female,Grade 9,2014,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Female,Grade 9,2015,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Female,Grade 9,2016,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Female,Grade 9,2017,Percent,N_A
06627030,School District,New Jerusalem Elementary,San Joaquin County,Female,Grade 9,2018,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Male,Grade 5,2014,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Male,Grade 5,2015,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Male,Grade 5,2016,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Male,Grade 5,2017,Percent,N_A
06627030,School District,New Jerusalem Elementary,San Joaquin County,Male,Grade 5,2018,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Male,Grade 7,2014,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Male,Grade 7,2015,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Male,Grade 7,2016,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Male,Grade 7,2017,Percent,N_A
06627030,School District,New Jerusalem Elementary,San Joaquin County,Male,Grade 7,2018,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Male,Grade 9,2014,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Male,Grade 9,2015,Percent,41.7
06627030,School District,New Jerusalem Elementary,San Joaquin County,Male,Grade 9,2016,Percent,S
06627030,School District,New Jerusalem Elementary,San Joaquin County,Male,Grade 9,2017,Percent,N_A
06627030,School District,New Jerusalem Elementary,San Joaquin County,Male,Grade 9,2018,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Female,Grade 5,2014,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Female,Grade 5,2015,Percent,N_A
06627040,School District,Mountain Union Elementary,Shasta County,Female,Grade 5,2016,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Female,Grade 5,2017,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Female,Grade 5,2018,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Female,Grade 7,2014,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Female,Grade 7,2015,Percent,N_A
06627040,School District,Mountain Union Elementary,Shasta County,Female,Grade 7,2016,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Female,Grade 7,2017,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Female,Grade 7,2018,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Female,Grade 9,2014,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Female,Grade 9,2015,Percent,N_A
06627040,School District,Mountain Union Elementary,Shasta County,Female,Grade 9,2016,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Female,Grade 9,2017,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Female,Grade 9,2018,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Male,Grade 5,2014,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Male,Grade 5,2015,Percent,N_A
06627040,School District,Mountain Union Elementary,Shasta County,Male,Grade 5,2016,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Male,Grade 5,2017,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Male,Grade 5,2018,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Male,Grade 7,2014,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Male,Grade 7,2015,Percent,N_A
06627040,School District,Mountain Union Elementary,Shasta County,Male,Grade 7,2016,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Male,Grade 7,2017,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Male,Grade 7,2018,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Male,Grade 9,2014,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Male,Grade 9,2015,Percent,N_A
06627040,School District,Mountain Union Elementary,Shasta County,Male,Grade 9,2016,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Male,Grade 9,2017,Percent,S
06627040,School District,Mountain Union Elementary,Shasta County,Male,Grade 9,2018,Percent,S
06627060,School District,Newark Unified,Alameda County,Female,Grade 5,2014,Percent,35.4
06627060,School District,Newark Unified,Alameda County,Female,Grade 5,2015,Percent,47.2
06627060,School District,Newark Unified,Alameda County,Female,Grade 5,2016,Percent,40.9
06627060,School District,Newark Unified,Alameda County,Female,Grade 5,2017,Percent,39.3
06627060,School District,Newark Unified,Alameda County,Female,Grade 5,2018,Percent,41.0
06627060,School District,Newark Unified,Alameda County,Female,Grade 7,2014,Percent,47.1
06627060,School District,Newark Unified,Alameda County,Female,Grade 7,2015,Percent,51.1
06627060,School District,Newark Unified,Alameda County,Female,Grade 7,2016,Percent,46.1
06627060,School District,Newark Unified,Alameda County,Female,Grade 7,2017,Percent,44.4
06627060,School District,Newark Unified,Alameda County,Female,Grade 7,2018,Percent,39.5
06627060,School District,Newark Unified,Alameda County,Female,Grade 9,2014,Percent,35.2
06627060,School District,Newark Unified,Alameda County,Female,Grade 9,2015,Percent,35.2
06627060,School District,Newark Unified,Alameda County,Female,Grade 9,2016,Percent,41.6
06627060,School District,Newark Unified,Alameda County,Female,Grade 9,2017,Percent,38.6
06627060,School District,Newark Unified,Alameda County,Female,Grade 9,2018,Percent,42.2
06627060,School District,Newark Unified,Alameda County,Male,Grade 5,2014,Percent,50.0
06627060,School District,Newark Unified,Alameda County,Male,Grade 5,2015,Percent,45.6
06627060,School District,Newark Unified,Alameda County,Male,Grade 5,2016,Percent,45.5
06627060,School District,Newark Unified,Alameda County,Male,Grade 5,2017,Percent,53.8
06627060,School District,Newark Unified,Alameda County,Male,Grade 5,2018,Percent,50.0
06627060,School District,Newark Unified,Alameda County,Male,Grade 7,2014,Percent,49.0
06627060,School District,Newark Unified,Alameda County,Male,Grade 7,2015,Percent,49.5
06627060,School District,Newark Unified,Alameda County,Male,Grade 7,2016,Percent,46.7
06627060,School District,Newark Unified,Alameda County,Male,Grade 7,2017,Percent,42.2
06627060,School District,Newark Unified,Alameda County,Male,Grade 7,2018,Percent,45.8
06627060,School District,Newark Unified,Alameda County,Male,Grade 9,2014,Percent,42.9
06627060,School District,Newark Unified,Alameda County,Male,Grade 9,2015,Percent,38.7
06627060,School District,Newark Unified,Alameda County,Male,Grade 9,2016,Percent,38.9
06627060,School District,Newark Unified,Alameda County,Male,Grade 9,2017,Percent,49.1
06627060,School District,Newark Unified,Alameda County,Male,Grade 9,2018,Percent,36.8
06627120,School District,Newcastle Elementary,Placer County,Female,Grade 5,2014,Percent,S
06627120,School District,Newcastle Elementary,Placer County,Female,Grade 5,2015,Percent,18.9
06627120,School District,Newcastle Elementary,Placer County,Female,Grade 5,2016,Percent,24.2
06627120,School District,Newcastle Elementary,Placer County,Female,Grade 5,2017,Percent,25.0
06627120,School District,Newcastle Elementary,Placer County,Female,Grade 5,2018,Percent,S
06627120,School District,Newcastle Elementary,Placer County,Female,Grade 7,2014,Percent,17.1
06627120,School District,Newcastle Elementary,Placer County,Female,Grade 7,2015,Percent,S
06627120,School District,Newcastle Elementary,Placer County,Female,Grade 7,2016,Percent,29.2
06627120,School District,Newcastle Elementary,Placer County,Female,Grade 7,2017,Percent,29.7
06627120,School District,Newcastle Elementary,Placer County,Female,Grade 7,2018,Percent,S
06627120,School District,Newcastle Elementary,Placer County,Female,Grade 9,2014,Percent,S
